name,latitude,longitude,num_reviews
Portobello Gellateria Pizzeria,39.99326,22.622437,78.0
Pigi ton Mouson,39.99013,22.623863,47.0
Perivolos,40.003277,22.594522,49.0
T'Arhontiko,40.489212,23.120909,55.0
Talaras Taverna,37.381084,24.914642,225.0
Bolas Restaurant Cafe,37.389637,24.945375,67.0
Achladi Restaurant,37.387802,24.940498,256.0
Island Bar Restaurant Trizonia,38.371708,22.077667,63.0
Salty Houses Pool Restaurant,37.432755,25.410494,55.0
Solymar,37.43452,25.408052,811.0
Psitosinantisi,37.995396,22.468534,459.0
Enastro Gefsis,37.99992,22.470316,126.0
Traditional Tavern Tria Kala (3 Kala),38.0032,22.478168,125.0
Koukouvagia coffee & drinks,37.997528,22.46899,114.0
Veragi,38.835453,20.70739,114.0
Lighthouse Tavern,38.833454,20.707119,262.0
Kyma,38.83277,20.707253,142.0
Rakias,38.828697,20.706497,145.0
Zefki,38.835304,20.705029,149.0
Taverna Vivliothiki,38.833706,20.706587,65.0
West Burger,38.831886,20.707573,105.0
To Loukoumadaki,38.831276,20.705164,258.0
Octopus's Garden,38.83247,20.705652,44.0
Kyra Matoula,36.738018,22.568438,339.0
Antonis,37.060196,25.409264,76.0
Alekos Taverna,35.067177,24.811808,223.0
Yianni's Ouzeri,37.757286,26.974169,217.0
CorTo.,37.746395,26.975573,63.0
Taverna To Kyma,37.806023,26.823425,45.0
Aidani,36.434326,25.436178,254.0
Roza's,36.434837,25.437004,340.0
Taverna Kissos,38.582882,23.83927,226.0
Faros Fish Restaurant,38.671875,23.074123,175.0
Charoupia,35.298542,25.727667,418.0
Ocean,35.299297,25.728226,226.0
taverna maria's,35.300167,25.727205,485.0
Epico,35.298153,25.728462,204.0
Isla Bistrot & Cocktail Bar,35.301334,25.726871,160.0
Pomodoro Pizza Bar,35.298603,25.72791,76.0
The Carob Tree,35.2984,25.727919,64.0
Ta Kymata,35.299736,25.72774,71.0
Dali Ice Cream Boutique,35.29856,25.72799,93.0
Menta Kitchen & Bar,38.64078,20.696665,66.0
To Magazaki pou Legame,37.72679,26.908348,675.0
Taygetos Balcony Restaurant,37.190002,22.276836,58.0
Psili Ammos,36.975254,25.406303,154.0
Kalisti Cafe - Restaurant,37.78485,26.826464,78.0
Salty Bone,36.339252,25.433142,162.0
Amethistos,38.246506,25.942146,374.0
Ble Lounge Bar,35.505207,23.712807,110.0
Aptera Restaurant,35.463055,24.123726,327.0
The Cretan Corner,35.46294,24.123919,285.0
Taverna Stavrakakis Kroustas,35.140694,25.659794,96.0
Lambros Taverna Cafe & Apts,34.99172,25.533083,149.0
Methoriakos Stathmos,41.262447,23.25364,265.0
To Antikristo,35.488033,23.99245,877.0
Taverna Restaurant Platanos Vati,36.059273,27.882673,671.0
Pelecanos Taverna,36.06064,27.884336,595.0
Wooden Nest Taverna,38.475147,24.189222,99.0
Pharos Tavern,38.84794,23.12228,115.0
Panostrati,35.206043,24.379156,142.0
Elia Traditional Cretan Taverna,35.20542,24.381048,468.0
Mariposa Restaurant,36.386143,28.03755,131.0
The Little Greek Kitchen,36.374702,28.03478,285.0
To Polidroso,39.477676,23.093657,74.0
Ta Filarakia tis Makris sto Limanaki,40.848354,25.750334,87.0
Veranta,38.760315,20.604988,108.0
Mplexeis,37.59025,22.023825,201.0
O Giorgis,37.090443,25.438433,395.0
O Vasilis,37.089043,25.438173,692.0
Dikti Tavern,35.175602,25.503143,317.0
Vilaeti,35.175194,25.502962,162.0
Lamb House,35.046726,24.810345,265.0
Taverna Agios Ioannis,35.046368,24.810606,53.0
O Batis,38.32167,23.795923,53.0
Ktima Aithrion,40.4866,22.839788,50.0
To Karnagio,39.092667,23.068615,95.0
Kritikos,37.622173,26.305191,232.0
Ταβερνα to Πετρινο,38.75949,23.58897,46.0
Taverna o ARISTOS,38.76294,23.591675,44.0
Antonis Fish Tavern,40.50483,22.908188,72.0
Arapis Restaurant,37.389236,24.39823,173.0
Fermina,37.38981,24.397718,111.0
To Vasiliko,37.065575,25.438915,60.0
Platanos Mykani,39.79588,21.530354,46.0
Lepitsa Restaurant,37.41026,23.113552,49.0
To Mouragio,37.41361,23.126476,87.0
Taverna Thea Papadakis,35.35928,25.025822,56.0
To Alonaki,35.360092,25.028568,53.0
To Mpalkonaki,38.144825,22.363857,70.0
Athos,40.349525,23.007175,141.0
To steki Steak house,40.467934,22.973736,129.0
DELIyannis,40.469048,22.969784,49.0
Metaxy Mas,36.388775,25.457325,4265.0
ZAXARAKIS family tavern,38.904408,23.060814,80.0
Da Bosco,37.539433,22.891005,108.0
Moutsounas Cafe,35.20758,25.590063,152.0
Taverna Rousapidia,35.210056,25.583403,123.0
Veranda,39.679615,19.696722,112.0
Il Pozzo,39.679882,19.712032,340.0
Tavern Mparmpa Giorgis,38.1746,24.245075,109.0
Ammoudara Restaurant - Taverna,35.166737,25.710585,102.0
The Taste's Turn,35.20839,24.702494,47.0
Wave Restaurant,36.947014,25.621347,205.0
Mikres Cyclades,36.931908,25.599062,360.0
Laska,36.94279,25.606592,107.0
Zervati,38.25257,20.629229,174.0
Kalavarda Sea House,36.349495,27.948486,179.0
Terpsy Restaurant,36.995174,21.723343,69.0
Taverna Drosos,38.33568,20.410374,93.0
RR - Rodostamo Restaurant,39.663578,19.84507,277.0
Posto di Caffe,35.35097,24.297726,68.0
Taverna Giannis,37.051785,25.461712,337.0
Halki Cafe,37.063625,25.483355,48.0
Caffe Greco,37.06278,25.482222,84.0
Four Tastes 4 Tastes,37.063137,25.482117,63.0
To Spitiko Galaktompoureko,37.063164,25.482967,148.0
Gefsithea,37.44228,24.425182,79.0
Bebis Taverna,39.818726,22.809544,72.0
Στου Ζαχαρία,37.59028,25.163517,55.0
Pessada Sunset,38.107243,20.588825,61.0
Patsos Traditional Taverna,35.24681,24.573027,91.0
Kalada,37.853,23.002413,59.0
Zouganelis Restaurant,37.846786,22.999495,44.0
Almiriki,37.85274,23.00229,116.0
Polydoros Taverna,36.724857,25.259708,752.0
EREGO Beach Bar & Restaurant,36.725372,25.255703,148.0
Secret Paradise Beach Bar,39.39329,20.026363,42.0
Taverna Bebis,39.39465,20.022137,111.0
Lake Cafe,35.47823,23.93317,45.0
Elia Seaside Restaurant,37.527287,25.187006,109.0
Taverna Spiros 97,39.604763,19.79615,174.0
Triantaraki,37.55995,25.193481,155.0
Zoga Restaurant,37.561302,25.19159,55.0
Akti Aegeou Restaurant,37.533943,25.215004,316.0
Neromylos tou Nikola,37.351334,21.980652,74.0
Malathra,39.194016,26.163946,47.0
Psipsina,37.412357,24.42852,203.0
Meli,37.412132,24.43167,52.0
Messaria Restaurant,37.41206,24.430656,109.0
Hamsa,37.39317,24.398367,99.0
Fish Tavern Andreas,37.838165,20.823305,184.0
Amente Restaurant & Cocktail Bar,38.776794,20.600208,289.0
Taverna Giorgalakis,38.621334,20.65624,228.0
Taverna Koulis,37.41122,23.37434,42.0
Youkali,36.830734,25.865618,352.0
O Paparounas,37.64016,24.341236,288.0
To Steki,37.640778,24.343102,384.0
To Spiti Sti Hora,37.6384,24.340744,352.0
Porto Bello Karpathos,35.63013,27.156162,72.0
Iliovasilema Sto Troullaki,37.010227,24.675013,76.0
O Lofos tis Santovas,36.954967,22.154863,52.0
1916,37.14063,24.431826,59.0
Ktima Likno,40.930878,23.070631,96.0
Grecousina,40.10229,23.779028,65.0
Maria's Tavern,38.749264,20.691027,176.0
Gonia tou Torva,38.039055,23.9435,78.0
Sea Bar,37.94058,23.75525,189.0
Babel Kebab,37.93156,23.75471,58.0
Liatiko,37.93981,23.752008,72.0
Amoudaki Cafe,36.63186,24.894257,103.0
N'ice cream Mykonos,37.45205,25.358896,76.0
O Psaras,38.609776,24.119516,64.0
Staxi,35.437916,24.065483,42.0
Taverna Irini,41.270325,23.178186,78.0
Vythos Summer Bar,35.3574,24.369972,50.0
Babis Taverna,37.49715,23.447987,523.0
La Frianderie,37.497364,23.447695,134.0
Corso Como,37.883144,23.932447,39.0
Hannover Kouzina,36.714806,22.506231,252.0
Aenaon,37.89511,21.13308,61.0
Creperie Sweet Time,35.478565,27.120049,39.0
Cave Damianos Restaurant,37.705845,20.772263,365.0
Ma'mu,37.60128,26.079082,48.0
Platanos Restaurant,37.608376,26.08245,171.0
Athiri,40.469166,21.310177,143.0
Varoulko Seaside,37.937122,23.658499,1817.0
Spaggos,37.938786,23.66022,124.0
Papaioannnou Restaurant,37.93786,23.658966,169.0
Svoura,39.690548,20.889069,66.0
Koukouvagia,39.68883,20.890278,110.0
Kebaptzidikon Aivali,37.977657,23.637127,73.0
Steak Alive Athens,37.979168,23.65037,132.0
O Mimis kai i Anna,37.97239,23.652073,124.0
Odyssey Poros,37.508907,23.470161,194.0
Salavantes - Garden Restaurant & bar,35.51215,23.966623,385.0
Virage Cafe & Bar,35.512974,23.967583,53.0
Kalamaki Restaurant Beach Bar,35.513256,23.969404,397.0
4 Thalasses Beach Bar& Cocktails Lounge,36.979168,21.656557,44.0
Ammothines,38.320675,26.153326,269.0
Opos Palia,36.981003,21.662449,122.0
Krinaki,36.46317,25.393478,520.0
Lefkes,36.463043,25.393766,1081.0
Meze Meze,36.46311,25.393892,464.0
Taverna Mitato,35.335293,25.089964,380.0
Captain's Bar & Restaurant,35.33719,25.359415,248.0
Ioanna Pizza Restaurant,37.70877,26.674662,189.0
Vasiliki Taverna,39.111107,23.664303,316.0
Aithrion,40.764473,23.901007,48.0
Paradosiaki Taverna Dimotsis,36.806335,22.907907,57.0
Sourtouko,37.961666,23.752827,74.0
Vyronos Politeia,37.955017,23.759056,77.0
Mesopotamian Kebab & Restaurant,37.962242,23.761292,122.0
Balcony Cyclades,37.943043,23.772257,145.0
Taverna Leventis,38.038643,23.67701,109.0
Apolis,38.04595,23.686575,224.0
Akrogiali,38.440292,23.62193,311.0
To Koutouki tou Perikli,38.434486,23.62164,150.0
To Pirounaki,37.775784,20.81188,476.0
Zikas Restaurant,40.001816,23.573961,107.0
Mageirotechneio Paraga,36.261005,27.969984,496.0
Bains Mixtes,36.96489,22.140898,39.0
Alipa Tavern,36.567074,22.476974,54.0
TAVERNA GALINI (Ellinas),35.192,24.363577,108.0
Lithanofli,38.730175,20.645535,73.0
Taverna Kastro Mesi,35.34424,24.582632,51.0
Taverna Palia Platia,39.26862,22.762882,39.0
Gia Des,38.020252,23.74567,107.0
Lefkes,38.013626,23.750736,703.0
Arismari & Avarsamo,38.012627,23.754673,260.0
Avli tou Zikou,38.020252,23.756588,55.0
Lefkes on the Side,38.013767,23.750507,120.0
Nobell Eatery Cafe,38.021156,23.757332,58.0
Thanasis,38.075966,23.5202,55.0
Utopia Restaurant - Winebar,40.733734,24.729362,67.0
CHE.MA.,37.718685,23.947453,391.0
Aelia Restaurant,37.71887,23.946863,62.0
Notos,36.93152,24.729414,104.0
Votsalo creperie-pizzeria,36.93145,24.729445,144.0
Cyclades,36.931343,24.728523,203.0
Yalos Seaside Obsession,36.931747,24.730188,379.0
To Steki,36.93209,24.732027,770.0
Maiolica,36.932293,24.731071,463.0
Cafe-Meze Misso Misso,36.932056,24.73076,263.0
Palmira,36.93247,24.73132,158.0
Naoumidis Restaurant,40.7204,21.748457,354.0
Iliomanolis Taverna,35.230297,24.398426,181.0
Sea 'n Sun,37.35047,26.56525,69.0
Ta Kavourakia,37.351227,26.56663,53.0
Fish Art Restaurant,40.714878,24.75755,83.0
Thalassa Sea Food Experience,39.998055,23.382502,149.0
Sirokos Beach,35.350906,24.337831,46.0
Terra Nera,36.34017,25.455082,1807.0
Afros,36.340054,25.454485,572.0
Papigo Towers Restaurant,39.968887,20.727808,298.0
Glykanisos,39.891785,25.203022,125.0
Spitikes Lixoudies,39.89267,25.204332,59.0
Ippokampos,39.89241,25.204481,39.0
O Argiris,36.994076,24.678078,423.0
Psariotis restaurant,38.84212,24.537214,205.0
Oi Thrakes,41.091133,25.405916,52.0
Klimataria,38.512947,23.635767,65.0
Deka Vimata stin Ammo,38.512455,23.636103,39.0
Stella,38.837353,22.888353,47.0
Treis kai o Cook,35.43251,24.126104,69.0
Ble restaurant (Akrogiali tis Roulas),37.00486,21.97095,61.0
Platanos,35.217773,24.085503,275.0
Taverna Oasi,41.27994,23.29255,136.0
Chrysanthos Family Taverna,39.687485,20.871124,139.0
Ta Pisia,38.02105,22.988186,60.0
Marida seafood restaurant,37.663155,24.000393,423.0
Grigoris Tavern,39.08707,26.13036,85.0
Taverna To Kantouni,36.257298,28.142859,48.0
Drakonisi,37.631462,25.145452,200.0
Mixalis,38.381897,23.6308,49.0
Thea Taverna,39.399826,21.799322,49.0
Copamar,37.81484,23.842941,49.0
Restaurant Marea,39.448696,23.127308,91.0
Taverna Aspasia,39.76731,21.11867,478.0
Balkonaki,38.66418,20.6017,109.0
Rachi,38.758224,20.616596,2373.0
Fly Me Sun & Stars Bar,38.758106,20.616417,416.0
Oreon Gis,35.19686,25.462421,77.0
Taverna Oasi,35.07575,25.657257,66.0
Antigoni,35.31176,23.538038,69.0
Kochilas,35.310104,23.537355,165.0
Kosmos Fish Tavern,35.310673,23.537533,512.0
Isichi Gonia,35.31023,23.537354,60.0
Stou Vasilarakiou,37.100956,25.478996,138.0
Orizontas Restaurant,37.738617,26.745506,476.0
To Syntrivani,38.23894,23.795782,45.0
Mistral Restaurant,39.754204,19.641306,144.0
Cafe Paraiso,34.983253,25.501268,51.0
Lefkatas,38.664757,20.570854,432.0
Nisos Restaurant Cafe Bar,39.586605,19.914078,611.0
Tavern Gorge,35.343346,24.608055,97.0
Mikrasiatiko Mezedopoleio,37.97507,23.767632,63.0
Taverna Despina,35.18536,24.452715,126.0
Paprika - The Grill Experience,35.357918,24.564766,74.0
Pirgos Taverna,35.262436,24.48004,125.0
Taverna To Ktima,40.81065,24.213669,45.0
Taverna Vigles,35.202946,24.23878,71.0
Metoxi,36.842594,27.207842,66.0
Latas Cafe Bistrot,37.79058,20.894781,339.0
Stavros tsi Bohalis,37.795834,20.892002,136.0
Taverna Akrotiri,37.80675,20.891016,810.0
Diethnes,37.792606,20.892477,117.0
Xegatzaros,36.193333,22.98142,45.0
Filoxenia Restaurant,35.36188,23.637058,125.0
Cavo Almirihi,38.261364,24.251183,54.0
Alevromilos,36.727867,24.46612,635.0
Agia Fotia Taverna,35.144764,24.513348,219.0
Taverna Christinis,35.246532,25.637072,123.0
Peach Bar,35.185608,24.304102,66.0
Panos Taverna,39.426537,19.994932,48.0
Doroufi Restaurant,37.39796,23.110134,53.0
Litrovio,38.742275,20.66617,39.0
Bar Restaurant Lorencos,36.07573,28.05247,88.0
Pelegra,37.382725,24.430643,85.0
Mandraki Beach Restaurant,37.353703,23.485327,61.0
Paradise,39.748466,19.742964,45.0
Eleas Thea,35.467327,23.784885,202.0
Ennia Po' chs,39.916183,25.266222,499.0
Tomateli,39.68877,19.688519,93.0
Motakis,35.467335,23.600903,102.0
Erofili,35.50689,23.610935,296.0
La Tavolata,38.111584,20.514866,174.0
Kanelis Village,39.068054,22.325558,49.0
Trata Restaurant,37.710354,26.701735,143.0
The Blue Beads,37.710335,26.7,60.0
Lounda Pikantiki Gonia,37.426636,25.333784,128.0
Bostani,40.864864,24.114046,67.0
Gidi,38.052143,23.750834,179.0
Kafenio Filio,35.32414,24.676311,133.0
The west,35.390934,23.5736,105.0
Ela Coffee Brunch Drinks,40.018784,23.526497,59.0
Moustakas Restaurant,40.015667,23.531775,113.0
Da Leonardo Cucina Italiana Polychrono,40.015266,23.531422,69.0
Villas Seaside Lounge & Restaurant,40.010918,23.548878,98.0
Azur Sea Food Restaurant,40.030216,23.500244,399.0
Cocones Cocktail Bar,40.020203,23.523066,163.0
Amfora Mediterranean Restaurant Bar by Sea Level Hotel,40.018917,23.526266,100.0
Lemonis Βakery,40.017025,23.525091,132.0
Psomi & Alati,37.582478,25.189047,137.0
Mezedopoleio O Kostas,40.62294,22.971746,118.0
Veranta,38.17596,22.232786,112.0
Taverna Psalidas,37.559532,22.860277,234.0
Stavros Traditional Grill House,39.634018,19.800718,672.0
Stou Maka,39.640076,19.804852,57.0
Mezedopoleio Fanos,41.08007,22.476883,114.0
Dionysos,35.190437,26.148504,186.0
Paprika Psitopolio,39.615555,19.89454,39.0
Ververas,37.05074,25.246674,114.0
Κουμπαρα,36.906174,25.996193,78.0
Chasapotaverna Kakarantzas,39.816673,20.554138,94.0
Svoura,37.601494,25.144114,115.0
Picnic Cafe,38.44846,20.553644,122.0
Melina's Taverna Restaurant,37.719524,22.745422,105.0
O Gantzos - vathi,38.66367,20.783812,74.0
"Sto Vracho, Seafood Tavern",40.274357,23.142376,64.0
O Platanos,41.267788,23.366007,44.0
Kopsidi,37.96569,23.77262,47.0
Aristotle Piraeus,37.94119,23.642792,90.0
Ortansies,39.38214,23.000584,336.0
Divine Sea & More,37.415,25.368488,107.0
Kifi Grill Reataurant,36.222477,27.612,122.0
Ftelos Brewery Restaurant Santorini,36.407444,25.436672,53.0
Martin's Restaurant,39.368202,26.173878,271.0
Kalypso Tavern,35.486298,23.688143,47.0
Petrokofino,35.21824,24.504185,73.0
T' Alonia,37.582153,22.878597,198.0
Cretan Blue Restaurant,35.313713,25.397547,267.0
Delly's Lounge,35.317432,25.39258,50.0
DownTown Bar Restaurant,35.31262,25.397104,130.0
Mavro Provato,35.311348,25.708775,101.0
Eukaliptos,38.37841,22.079216,68.0
Choreftra,37.577946,25.148184,80.0
Bella Georgia,36.42154,28.15836,51.0
To Palio Klisma,40.692158,24.526,106.0
Dafni Taverna,40.96856,21.935026,159.0
Art & Taste,36.435387,28.204044,181.0
Varka,38.64787,20.928041,80.0
Oinothiki Vinum,38.24418,21.73543,0.0
Ouranio Toxo,40.619328,22.96561,0.0
Peteinos Alaniaris,35.21711,25.193321,0.0
Fotaerio,37.98431,23.73897,0.0
Rementzo coffee pleasure & more,36.58557,27.842865,0.0
To Steki tou Kotina,38.88858,22.43007,0.0
Kagkelia,37.98154,23.722042,0.0
Koyo,37.950226,23.67194,0.0
RESTAURANT KAFENIO KARAVOVRISI,34.93822,24.815954,0.0
Pareya Cocktail Bar,35.313118,25.39613,0.0
Ταβερνα το εξοχικον,37.09597,21.717184,0.0
Spiti Bar,38.05005,23.840115,0.0
Salt & Fire Mykonos,37.419678,25.362902,0.0
Fournos Klapsinou,35.369434,24.47197,0.0
Ostria,39.39113,20.107553,0.0
Cafe Mode,38.125046,20.51866,0.0
To koumelo,36.41757,28.15689,0.0
Lily,37.85925,24.783163,0.0
Melilotos,36.90577,25.99854,0.0
Scharabaios,39.78331,21.708534,0.0
Cohiba Beach Bar,39.38333,21.983334,0.0
Panchito Cantina Mikrolimano,37.937073,23.658419,0.0
Manoera,35.51731,23.908903,0.0
Pothyti's Sweets Katapola Amorgos,36.82633,25.8631,0.0
Tom's,36.377003,25.480713,0.0
Mr. Donut Sea Afissou,37.073765,22.43023,0.0
San Allote,37.95687,23.73459,0.0
Mazarakis Fish Tavern,38.310997,21.990147,0.0
Meta Tis Deka,38.011845,23.75479,0.0
Chovoli,36.80841,21.915693,0.0
I Taverna Tis Louizas,37.951015,22.324764,0.0
Don Carlo,36.948093,24.733221,0.0
Mezedopwleio Enteka,39.48257,21.526146,0.0
Casanova Cocktails Gastrobar,37.94285,23.64723,0.0
Athivoles,36.956875,22.448837,0.0
The Lounge Thessaloniki,40.520424,22.971676,0.0
Kati ap'ola,38.013584,23.821808,0.0
Matilda Restaurant,37.741795,20.947653,0.0
Holy,37.322186,26.543362,0.0
Leondi,37.973553,23.730085,0.0
Coffee Specialist,39.66921,19.740484,0.0
Avgerinos Kyra Leni,39.897087,20.777054,0.0
Paprika,38.243168,21.72939,0.0
Peacock,38.048462,23.68172,0.0
Espresso Bar,40.2159,23.679174,0.0
Tholos Restaurant,35.121944,25.495,0.0
Coffee Lab Akadimias,37.982613,23.733612,0.0
Motel Rozhen,41.53123,23.43251,0.0
Soropia,38.424015,23.670761,0.0
Aqua Beach Bar Episkopi,35.365704,24.232426,0.0
Dilofo,37.83493,23.790718,0.0
Canela,40.63716,22.952883,0.0
Castella Beach Hote,35.352455,24.29767,0.0
Mykonos,37.445217,25.328747,0.0
ΧΥΜΑ2,37.950455,23.73595,0.0
https://www.facebook.com/ellisgrillhouse/,35.015533,24.78051,0.0
Καφενεῖον-Μεζεδοπωλεῖον Αἰών,35.42922,24.158854,0.0
Vathypetro Wine & Grill Restaurant,35.002567,25.803028,0.0
Inodikio,37.2918,21.799261,0.0
Thalassa Restaurant,39.393513,20.268114,0.0
Dafni of Evia,38.623997,23.496393,0.0
Coffee Island,40.629772,22.967627,0.0
Stasi stou Anastasi,38.4018,26.134703,0.0
Ellanion Geuseis,37.967857,23.726744,0.0
Seimeio Strofilia,36.852978,22.257914,0.0
“C” Cocktail bar,37.92859,23.144869,0.0
Spili Cafe,35.217873,24.536137,0.0
Kafe-Ouzeri Kallitheas,40.645004,22.942568,0.0
Paravas,37.0633,25.48222,0.0
Kioski Burgers and BBQ,35.316387,25.394167,0.0
Sklaris,40.972805,24.140593,0.0
O Stathmos,37.51123,22.37996,0.0
Philip,37.81305,23.782427,0.0
Ipirogevsis,39.65659,20.85837,0.0
Zeytinkale Beach Restaurant,39.47943,26.064404,0.0
Paralia Gouvon Heraklion Crete,35.333546,25.299809,0.0
Mirador - Coffe & Cocktail bar,38.17482,22.23017,0.0
Lookumades,38.24954,21.737232,0.0
Noir Night Club Herso,35.31888,25.391579,0.0
Porto Gyros,40.633537,22.938389,0.0
Patisserie Gazis,38.831734,20.70738,0.0
Kafeneio,36.266468,22.968025,0.0
Cannela,40.658108,22.982756,0.0
Cafe-Pizza Rafael,39.99153,23.990713,0.0
Four Stamataki,35.37965,24.198874,0.0
Grigoris,38.075787,23.81092,0.0
Kostarelos,37.947105,23.712008,0.0
Mariettas Bistro,37.131393,26.852612,0.0
THE CRABS,36.98502,22.150309,0.0
To Kapilio,37.96454,22.97124,0.0
PELARDIS - Bakery & Coffee,36.401897,28.205782,0.0
To Tsipouradiko - Harley Davidson Team Point,38.53572,21.082067,0.0
Moss Kitchen Bar,38.183163,20.384514,0.0
Coffee Island,38.26961,21.74557,0.0
Kokona,41.150555,24.145262,0.0
Molon Lave Spartans Grill,39.427868,19.94906,0.0
O Agios,38.376728,22.506893,0.0
Espresso Room To Mikro Kafe,35.330563,25.254198,0.0
To Limani,39.947643,23.530434,0.0
The Old Man And The Gullet,41.487053,24.847786,0.0
Nikkei Beach Restaurant,40.03143,23.496517,0.0
Le Gateau Ergastirio Zacharoplastikis,38.465187,23.578192,0.0
Zola Kefalonia,38.30905,20.46886,0.0
Noia Mykonos,37.410217,25.355972,0.0
Kaliva,37.743816,23.537153,0.0
Yoko Cafe Bistro,37.9772,23.737087,0.0
Rous Cafe-Bar,37.96794,23.729654,0.0
Frozzy Waffle House,40.765224,23.89922,0.0
Matilda Restaurant,37.71354,20.981121,0.0
To Palio Vrontali,37.940697,23.763783,0.0
Tsikis Coffee,35.364872,24.47562,0.0
Maniatis 3rd Generation,38.479847,22.484749,0.0
To Psistiri,38.01616,23.792763,0.0
Bougatsa Kostas,39.988033,23.614016,0.0
K.FILIPPAS SA,38.78836,20.61422,0.0
Coffee Shop Roasters,39.62211,19.908068,0.0
Fish Tavern Sakellaris,38.117348,23.216595,0.0
Amphora Restaurant,35.15707,25.718395,0.0
Salve Dining Bar,37.84022,23.76658,0.0
Best Top,39.62699,19.9207,0.0
Dipli Gevsi,37.44594,24.900719,0.0
Helios Sunset Bar Restaurant,37.83645,21.133263,0.0
Lupin Burger House,40.626965,22.940634,0.0
Dialeimma Bakery & Cafe,39.366585,22.950676,0.0
Lemon Bar,39.329136,26.177216,0.0
Ergastirio Zacharoplastikis Prasanakis,35.3326,25.10082,0.0
Sogno Pizzaria,38.086864,23.800303,0.0
Soudaki,40.59606,22.96266,0.0
Δε Βίλλατζερς,37.97003,23.649733,0.0
Almyra,37.67401,26.352306,0.0
Chtapodaki,38.0042,23.72317,0.0
Marine,37.638554,23.157202,0.0
Sini Corner Food,36.091362,28.086458,0.0
Meraki,35.182735,24.23317,0.0
Meitani,36.31419,28.09532,0.0
Le Minion Bar,34.993107,24.74964,0.0
O Kitsos,38.018932,23.86403,0.0
La Boca all day coffee,39.62405,19.923468,0.0
Funky Bagel Rhodes,36.44389,28.220957,0.0
Pigadia Cafe,37.819534,22.925001,0.0
R-evolution street coffee,38.01794,23.669668,0.0
